U_Date,U_FWeekNum,U_FWeek,U_Fperiod,U_FPname,U_FPStart,U_FPEnd,U_Fyear,U_FYStart,U_FYEnd
06/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
07/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
08/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
09/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
10/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
01/08/2017,31,30/07/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
11/05/2019,19,05/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
12/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
13/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
14/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
15/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
16/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
17/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
18/05/2019,20,12/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
19/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
20/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
02/08/2017,31,30/07/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
21/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
22/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
23/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
24/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
25/05/2019,21,19/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
26/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
27/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
28/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
29/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
30/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
03/08/2017,31,30/07/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
31/05/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
01/06/2019,22,26/05/2019,5,May,28/04/2019,01/06/2019,2019,01/01/2019,31/12/2019
02/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
03/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
04/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
05/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
06/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
07/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
08/06/2019,23,02/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
09/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
04/08/2017,31,30/07/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
10/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
11/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
12/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
13/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
14/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
15/06/2019,24,09/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
16/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
17/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
18/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
19/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
05/08/2017,31,30/07/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
20/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
21/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
22/06/2019,25,16/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
23/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
24/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
25/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
26/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
27/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
28/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
29/06/2019,26,23/06/2019,6,June,02/06/2019,29/06/2019,2019,01/01/2019,31/12/2019
06/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
30/06/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
01/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
02/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
03/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
04/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
05/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
06/07/2019,27,30/06/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
07/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
08/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
09/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
07/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
10/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
11/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
12/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
13/07/2019,28,07/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
14/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
15/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
16/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
17/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
18/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
19/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
22/01/2017,4,22/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
08/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
20/07/2019,29,14/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
21/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
22/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
23/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
24/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
25/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
26/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
27/07/2019,30,21/07/2019,7,July,30/06/2019,27/07/2019,2019,01/01/2019,31/12/2019
28/07/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
29/07/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
09/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
30/07/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
31/07/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
01/08/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
02/08/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
03/08/2019,31,28/07/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
04/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
05/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
06/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
07/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
08/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
10/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
09/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
10/08/2019,32,04/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
11/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
12/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
13/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
14/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
15/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
16/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
17/08/2019,33,11/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
18/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
11/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
19/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
20/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
21/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
22/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
23/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
24/08/2019,34,18/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
25/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
26/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
27/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
28/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
12/08/2017,32,06/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
29/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
30/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
31/08/2019,35,25/08/2019,8,August,28/07/2019,31/08/2019,2019,01/01/2019,31/12/2019
01/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
02/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
03/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
04/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
05/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
06/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
07/09/2019,36,01/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
13/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
08/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
09/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
10/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
11/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
12/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
13/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
14/09/2019,37,08/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
15/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
16/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
17/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
14/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
18/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
19/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
20/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
21/09/2019,38,15/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
22/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
23/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
24/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
25/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
26/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
27/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
15/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
28/09/2019,39,22/09/2019,9,September,01/09/2019,28/09/2019,2019,01/01/2019,31/12/2019
29/09/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
30/09/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
01/10/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
02/10/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
03/10/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
04/10/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
05/10/2019,40,29/09/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
06/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
07/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
16/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
08/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
09/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
10/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
11/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
12/10/2019,41,06/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
13/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
14/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
15/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
16/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
17/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
17/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
18/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
19/10/2019,42,13/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
20/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
21/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
22/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
23/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
24/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
25/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
26/10/2019,43,20/10/2019,10,October,29/09/2019,26/10/2019,2019,01/01/2019,31/12/2019
27/10/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
23/01/2017,4,22/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
18/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
28/10/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
29/10/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
30/10/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
31/10/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
01/11/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
02/11/2019,44,27/10/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
03/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
04/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
05/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
06/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
19/08/2017,33,13/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
07/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
08/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
09/11/2019,45,03/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
10/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
11/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
12/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
13/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
14/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
15/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
16/11/2019,46,10/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
20/08/2017,34,20/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
17/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
18/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
19/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
20/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
21/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
22/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
23/11/2019,47,17/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
24/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
25/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
26/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
21/08/2017,34,20/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
27/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
28/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
29/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
30/11/2019,48,24/11/2019,11,November,27/10/2019,30/11/2019,2019,01/01/2019,31/12/2019
01/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
02/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
03/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
04/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
05/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
06/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
22/08/2017,34,20/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
07/12/2019,49,01/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
08/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
09/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
10/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
11/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
12/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
13/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
14/12/2019,50,08/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
15/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
16/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
23/08/2017,34,20/08/2017,8,August,30/07/2017,02/09/2017,2017,01/01/2017,31/12/2017
17/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
18/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
19/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
20/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
21/12/2019,51,15/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
22/12/2019,52,22/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
23/12/2019,52,22/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
24/12/2019,52,22/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
25/12/2019,52,22/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
26/12/2019,52,22/12/2019,12,December,01/12/2019,31/12/2019,2019,01/01/2019,31/12/2019
